,published_date,trending_date,category_id,channel_title,tags,video_title,views,likes,dislikes,comments,description,channel_id,link,thumbnail,hour_trending,video_lang,count,country,category_title
10,2021-01-30T23:11:32Z,2021-02-01T10:00:00Z,24,FOX Sports Brasil,"['espn', 'fox', 'fox sports', 'espn brasil', 'palmeiras', 'galiotte', 'presidente', 'santos', 'palmeiras hoje', 'torcida do palmeiras', 'torcida do santos', 'tudo palmeiras', 'tudo santos', 'peixe', 'porco', 'cuca', 'cuca expulso', 'melhores momentos final', 'palmeiras campeao', 'sao paulo', 'maracana', 'rio de janeiro', 'final', 'FOX', 'FOX Sports', 'FX', 'FOX Sports Brasil', 'Futebol', 'Soccer', 'Football', 'Brasil', 'Brazil', 'Copa do Brasil', 'Libertadores', 'Rodada', 'Gols da Rodada', 'Melhores Momentos', 'Esporte', 'FUT', 'FOX AO VIVO', 'Ao Vivo']","PRESIDENTE DO PALMEIRAS REVELA 'PACTO' COM OS JOGADORES, CASO FOSSEM CAMPEÕES DA LIBERTADORES",609968,,468,1433,"Palmeiras venceu o Santos por 1 a 0 e sagrou-se campeão da Libertadores 2020.

Quer saber tudo sobre o melhor do esporte? Acesse nossas redes e inscreva-se no nosso canal!

https://www.espn.com.br/

➡ Facebook: http://facebook.com/foxsportsbrasil 
➡ Twitter: http://twitter.com/foxsportsbrasil
➡ Instagram: http://instagram.com/foxsportsbrasil

Juntos na torcida!

#Galiotte #Palmeiras #Libertadores",UCw5-xj3AKqEizC7MvHaIPqA,https://youtu.be/9Kh5mTi2MfM,https://i.ytimg.com/vi/9Kh5mTi2MfM/mqdefault.jpg,10,,1,BR,Entertainment
11,2021-01-31T14:30:02Z,2021-02-01T10:00:00Z,24,Ei Nerd,"['goku odiado!', 'dragon ball super', 'dragon ball z', 'dragon ball', 'dbs', 'dbz', 'anime', 'mangá', 'goku virou vilão?', 'goku agora é vilão?', 'goku está sendo odiado pela internet!', 'goku cancelado', 'goku foi cancelado', 'goku perdeu a noção!', 'goku é sem noção?', 'por que o goku é sem noção?', 'vegeta', 'cell', 'freeza', 'goku poupou o freeza', 'goku poupou o vegeta!', 'goku ajudou o moro!', 'goku o sem noção!', 'goku ficou feliz que algo ruim ia acontecer!', 'goku is the villain!', 'goku the bad guy']",BOMBA! GOKU ESTÁ SENDO ODIADO PELA INTERNET!,730154,,2532,14632,"🎨 Aprenda a desenhar todos os seus personagens animes preferidos. Clique agora no link pra saber mais → http://bit.ly/animesyt

Galera, esse dia chegou!!! Os fanboys do Goku estão se virado contra ele e o Goku pode ser o primeiro personagem de anime a ser cancelado na internet, pode isso? Vem comigo que eu vou te contar exatamente o que ta acontecendo.

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube
✓ Aprenda a desenhar animes → http://bit.ly/animesyt 
✓ Acesse a Melhor Loja Nerd → http://www.lojaeinerd.com
✓ Participe da Comunidade Ei Nerd na Sparkle → https://sparkle.onelink.me/twwu/einerd

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ 𝑨𝒏𝒖𝒏𝒄𝒊𝒆 → isabela@einerd.com.br 
✓ 𝑨𝒔𝒔𝒆𝒔𝒔𝒐𝒓𝒊𝒂 𝒅𝒆 𝒊𝒎𝒑𝒓𝒆𝒏𝒔𝒂 → assessoria@peterjordan.com.br

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Canal Peter aqui → https://www.youtube.com/peteraqui 

💡Nosso Grupo no Telegram
✓ 𝑨𝒄𝒆𝒔𝒔𝒆 - https://t.me/canaleinerd

Mais videos de cinema: https://www.youtube.com/watch?v=QzyapC42pgY&list=PLfNkggzMsXM5nABQpXolhXe_VBRXvE-4o

Mais videos de anime: https://www.youtube.com/watch?v=bHEliJut8JU&list=PLfNkggzMsXM7qVj21m5oBkx6Z8KEO52Ls

Mais videos de herois: https://www.youtube.com/watch?v=8oAk-kOx0XY&list=PLfNkggzMsXM50thexMZbFACImTujpjiOf


🎁 𝐌𝐚𝐧𝐝𝐞 𝐮𝐦 𝐩𝐫𝐞𝐬𝐞𝐧𝐭𝐢𝐧𝐡𝐨 ❤ 
Caixa Postal 95121 - Cep: 25655-970
Petrópolis / RJ

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound",UCt_4wzTQqmcUvemNkeO0plA,https://youtu.be/iRxyE4hNWKQ,https://i.ytimg.com/vi/iRxyE4hNWKQ/mqdefault.jpg,10,pt,1,BR,Entertainment
12,2021-01-30T19:20:39Z,2021-02-01T10:00:00Z,24,Amanda Maria,"['amanda maria', 'NOSSA NOVA CASA', 'TOUR COMPLETO DO NOVO LAR', 'casa nova', 'nova casa', 'nosso novo lar']","NOSSA NOVA CASA , TOUR COMPLETO DO NOVO LAR |  Amanda Maria",123542,,176,3956,"🌻PROGRESSIVA QUE USEI👇🏼
https://www.lojaybera.com.br/escova-progressiva-fashion-gold-500ml-promocao?parceiro=6581

🌻Meu Instagram: https://instagram.com/amandamaria_ofc

Quer me enviar algo?
🌻Minha Caixa Postal👇🏼
Amanda Silva
End: Caixa Postal 4543
CEP: 85807-981
Cascavel-PR

🌻Email para contato.
oficial.amandamaria@gmail.com

🌻Cadastre-se para usar as músicas.
https://www.epidemicsound.com/referral/odp3qn/

👉🏼Instagram do Lucas  https://instagram.com/lucas.eduardogoldani
.
.
.
.
.
.
EDITOR DE VÍDEO QUE USEI
Wondershare filmora

🌻 Músicas Que Usei São do Epidemic Sound. 
https://www.epidemicsound.com/
#tour #casanova #novolar
NOSSA NOVA CASA , TOUR COMPLETO DO NOVO LAR",UCQVT8E9t9w3R6zLafw1RSJg,https://youtu.be/_sY1AP5lDiU,https://i.ytimg.com/vi/_sY1AP5lDiU/mqdefault.jpg,10,pt-BR,1,BR,Entertainment
13,2021-01-30T10:13:55Z,2021-02-01T10:00:00Z,24,Aqui Tem Tudo,"['Coisas do Alle', 'allevlogs', 'BBB21', 'Big Brother Brasil', 'BBB', 'BBB 21', 'Big Brother Brasil 21', 'bbb lucas', 'bbb lucas pos festa', 'bbb lucas briga', 'bbb lucas briga camilla de lucas', 'bbb lucas briga carol conka', 'bbb lucas kerline', 'bbb lucas kerline festa', 'bbb lucas festa', 'bbb lucas pós festa', 'bbb lucas surta', 'bbb lucas kerline pos festa', 'festa bbb lucas', 'lucas briga kerline']","🔥 BBB21: LUCAS surta pós festa , BRIGA com Camilla, Karol Conka e Kerline!",338208,,911,568,"🔥 BBB21: LUCAS surta pós festa , BRIGA com Camilla, Karol Conka e Kerline!

Me siga nas redes sociais:
Instagram: http://instagram.com/allevlogs
Canal secundário: https://www.youtube.com/channel/UCOK9vecKyDJE4Ap3Fi327Fg
Contato: comercialcoisasdoalle@hotmail.com  

Grupo de séries no Facebook: https://www.facebook.com/groups/viciadoemseries/

BBB21, 
Big Brother Brasil,
BBB,
BBB 21,
Big Brother Brasil 21, 
bbb lucas,
bbb lucas pos festa,
bbb lucas briga,
bbb lucas briga camilla de lucas,
bbb lucas briga carol conka,
bbb lucas kerline,
bbb lucas kerline festa,
bbb lucas festa,
bbb lucas pós festa,
bbb lucas surta,
bbb lucas kerline pos festa,
festa bbb lucas,
lucas briga kerline,",UC3J7s3_Wph1ogtqZQ8kKDFA,https://youtu.be/5_n-jwXA-6M,https://i.ytimg.com/vi/5_n-jwXA-6M/mqdefault.jpg,10,pt,1,BR,Entertainment
14,2021-01-30T15:00:11Z,2021-02-01T10:00:00Z,24,Central de Fãs Any Gabrielly,,ANY GABRIELLY INTERAGE COM FÃS EM PERFIL FAKE,209297,,228,1173,Se tá na Internet então é verdade... e dessa vez foi mesmo! @Any Gabrielly  criou um perfil falso para interagir com fãs disfarçada. Querem esse notice?,UCULQ_8Rnove-7in8ldIpqVQ,https://youtu.be/okGY0cdtDWk,https://i.ytimg.com/vi/okGY0cdtDWk/mqdefault.jpg,10,,1,BR,Entertainment
15,2021-01-31T15:00:16Z,2021-02-01T10:00:00Z,24,Lucas MotoVlog,"['lucas motovlog', 'xj6', 'xre', 'tifan', 'cg', 'cbr 600rr', 'xt660', 'comprei', 'comprei meu carro novo', 'comprando meu carro novo', 'meu carro novo', 'comprei um golf gti', 'comprando um golf gti', 'novo carro do canal', 'camaro', 'comprei um camaro', 'trolei', 'trolando', 'trolei meus amigos', 'meus amigos', 'comprei camaro vermelho', 'gti', 'gti golf']",ESSE É MEU CARRO NOVO! ESPORTIVO,165891,,307,1419,"- SIM, COMPREI MEU CARRO NOVO! ESPORTIVO


✔️ Instagram: @lucasmotovlog.oficial 
https://www.instagram.com/lucasmotovlog.oficial/?hl=pt-br


📩 lucasmotovlogcomercial@gmail.com 

✔️ MEU SEGUNDO CANAL: https://www.youtube.com/channel/UCMpu2NQrLnVb5JCamKjnowA",UCYq8gh46PLSxYRyrEL8BVxg,https://youtu.be/IhTYUG5WOJE,https://i.ytimg.com/vi/IhTYUG5WOJE/mqdefault.jpg,10,,1,BR,Entertainment
16,2021-01-29T20:54:06Z,2021-02-01T10:00:00Z,24,Doarda,"['doarda', 'pintei meu cabelo sozinha em casa', 'cabelo roxo', 'cabelo colorido', 'coloridão']",PINTEI MEU CABELO INTEIRO COLORIDO! (sozinha em casa),348193,,437,3511,"Olá amigos e outros, esse foi o especial de 2M do canal! Pintei meu cabelo inteiro de colorido, pintei um quadro e testei coisas estranhas.. O que acharam?

twitter →  @doarda
• https://twitter.com/doarda
instagram →  @doarda
• https://www.instagram.com/doarda/
twitch →
• https://www.twitch.tv/doardao
•ROUPAS
https://www.lolja.com.br/parceiros/doarda/
•CAIXA POSTAL:
Número: 08
CEP: 89990-000
São Lourenço do Oeste - SC

• comercialdoarda@gmail.com

não assistiu até o final= fraco, não aguentou.
que fofo vc lê a descrição ٩(˘◡˘)۶",UChWHTbtPhSWm4IOYI0lZvoA,https://youtu.be/iw3oJFvwh88,https://i.ytimg.com/vi/iw3oJFvwh88/mqdefault.jpg,10,pt,1,BR,Entertainment
17,2021-01-29T21:00:10Z,2021-02-01T10:00:00Z,24,Ca Garcia,"['carol', 'carol garcia', 'carolzinha', 'adr', 'rezende', 'rezendeevil', 'carol adr', 'tag', 'vlog', 'ESTOU DOENTE!! MOSTREI TUDO NESSE VÍDEO!!', 'estou doente', 'vlog exame', 'mostrei tudo', 'carol garcia esta doente', 'fiz exames e estou doente', 'vlog carolzinha']",ESTOU DOENTE!! MOSTREI TUDO NESSE VÍDEO!!,245545,,252,2574,"EAIII AMORES, BELEZA? COMO VOCÊS ESTÃO??? 

ESPERO QUE GOSTEM DO VÍDEO DE HOJE!!! JA DEIXA AQUELE LIKE, E COMENTA O QUE VOCÊ ACHOU!!!!

CANAL DE MAQUIAGEM: https://www.youtube.com/channel/UCf5zFEL7ZX7kWwkTU3R7Fig
INSTAGRAM - https://www.instagram.com/caagarciia/

Contato: carolzinha@adragencia.com.br",UCKqECcpwgxXfWMskJHj9JEA,https://youtu.be/oHrniDkBBLI,https://i.ytimg.com/vi/oHrniDkBBLI/mqdefault.jpg,10,,1,BR,Entertainment
18,2021-01-31T23:15:09Z,2021-02-01T10:00:00Z,17,TV Palmeiras/FAM,"['palmeiras', 'tv palmeiras', 'sociedade esportiva palmeiras', 'gols do palmeiras', 'bastidores do palmeiras']",FESTA DO VESTIÁRIO | PALMEIRAS BICAMPEÃO DA LIBERTADORES,327077,,211,2135,"---------
É fundamental que você SE INSCREVA na TV PALMEIRAS, CURTA cada vídeo e ATIVE o SINO de NOTIFICAÇÕES : http://bit.ly/TVPalmeiras
-----------
Siga o Verdão nas redes sociais! 
Facebook: http://facebook.com/Palmeiras
Instagram: http://Instagram.com/Palmeiras
Twitter: https://twitter.com/Palmeiras
------------
Clique e assine agora mesmo o Esporte Interativo Plus
https://bit.ly/2Iruc3c
-------------
#palmeiras #tvpalmeiras #verdão",UCBKc-rPDivvwFiWdG-81wxw,https://youtu.be/ULqPKN1AIrA,https://i.ytimg.com/vi/ULqPKN1AIrA/mqdefault.jpg,10,pt,1,BR,Sports
19,2021-01-31T00:22:55Z,2021-02-01T10:00:00Z,17,CONMEBOL Libertadores,"['conmebol libertadores', 'libertadores', 'liberta', 'copa libertadores', 'gols', 'goles', 'goals', 'golaços', 'highlights', 'resumen', 'melhores momentos', 'futebol', 'fútbol', 'soccer']",Do gol de Breno Lopes ao apito final: Palmeiras campeão da Libertadores 2020,953979,,1258,2526,"Do gol de Breno Lopes ao apito final! A emoção dos últimos minutos! É para festejar! É o #Palmeiras bicampeão da CONMEBOL #Libertadores! A #GloriaEterna é do Verdão!

Inscreva-se no canal oficial da CONMEBOL Libertadores para ter acesso ao melhor conteúdo: https://bit.ly/2mRGAD6

Encontre todas as informações da competição no nosso site oficial:  https://www.copalibertadores.com/

Siga-nos nas redes sociais:

Twitter: https://twitter.com/libertadoresbr
Instagram: https://instagram.com/libertadoresbr
Facebook: http://www.facebook.com/CopaLibertadores
TikTok: https://www.tiktok.com/@libertadores",UCyuLjFPzlkMSYJpIpY8M6qA,https://youtu.be/8YJwXozWtpU,https://i.ytimg.com/vi/8YJwXozWtpU/mqdefault.jpg,10,pt,1,BR,Sports
20,2021-01-31T22:53:34Z,2021-02-01T10:00:00Z,17,LaLiga Santander,"['liga', 'laliga', 'laliga santander', 'football', 'resumen', 'goles', 'highlights', 'goal', 'gol', 'sp:dt=2021-01-31T20:00:00Z', 'sp:ti:home=fcb', 'sp:ti:away=ath', 'sp:ty=high', 'sp:or=2', 'sp:li=liga', 'sp:vl=en', 'Messi', 'Griezmann', 'Dembele', 'Pedri', 'Frenkie de Jong', 'Pjanic', 'Mingueza', 'Jordi Alba', 'Umtiti', 'Araujo', 'ter Stegen', 'Lenglet', 'Sergi Roberto', 'Braithwaite', 'Raul Garcia', 'Iñaki Williams', 'Muniain', 'de Marcos', 'Unai Vencedor', 'Dani Garcia', 'Yuri Berchiche', 'Iñigo Martinez', 'Yeray', 'Capa', 'Unai Simon', 'Vesga', 'Lekue', 'Villalibre', 'Berenguer']",Highlights FC Barcelona vs Athletic Club (2-1),836333,,303,502,"Lionel Messi and Antoine Griezmann seal the victory for FC Barcelona against Athletic Club #BarçaAthletic Matchday 21 LaLiga Santander 2020/2021

Suscríbete al canal oficial de LaLiga Santander en HD http://goo.gl/Cp0tC
Subscribe to the Official Channel of LaLiga in High Definition http://goo.gl/Cp0tC

LaLiga Santander on YouTube: http://goo.gl/Cp0tC
LaCopa on YouTube: http://bit.ly/1P4ZriP
LaLiga SmartBank on YouTube: http://bit.ly/1OvSXbi
Facebook: https://www.facebook.com/laliga
Twitter: https://twitter.com/LaLiga
Instagram: https://instagram.com/laliga
Google+: http://goo.gl/46Py9",UCTv-XvfzLX3i4IGWAm4sbmA,https://youtu.be/aZDxGAtnrvE,https://i.ytimg.com/vi/aZDxGAtnrvE/mqdefault.jpg,10,es,1,BR,Sports
21,2021-01-31T22:14:20Z,2021-02-01T10:00:00Z,17,São Paulo FC,"['saopaulofctv', 'SPFC', 'tricolor', 'São Paulo', 'Morumbi', 'sao paulo', 'gols da rodada', 'spfctv', 'Made in Cotia', '#Madeincotia', 'Bastidores', 'Boletim de treino']",COLETIVA PÓS-JOGO DINIZ: ATLÉTICO-GO X SÃO PAULO | SPFCTV,98860,,,1553,"INSCREVA-SE no canal oficial São Paulo FC: http://goo.gl/mXCkhI

youtube.com/spfctv - Desde 2008 levando os bastidores do Tricolor aos torcedores!",UCX3zTAsEoZ61rQMYb_08Tow,https://youtu.be/U_9RK2Qr-wc,https://i.ytimg.com/vi/U_9RK2Qr-wc/mqdefault.jpg,10,pt,1,BR,Sports
22,2021-02-01T02:47:10Z,2021-02-01T10:00:00Z,17,NBA Brasil,"['nba', 'nba ao vivo', 'vivo', 'ao vivo', 'jogo', 'partida', 'link', 'nba brasil', 'bud', 'budweiser', 'transmissão', 'onde ver jogo da nba', 'como ver jogo nba', 'brasileiros na nba', 'como assistir a um jogo da nba', 'onde ver um jogo da nba', 'top 10', 'top', 'melhores jogadas', 'melhores lances', 'narracoes', 'melhores narracoes', 'narracoes mais engracadas', 'enterrada', 'ponte aérea', 'dunk', 'Caio Teixeira', 'rookies', 'orlando magic', 'magic', 'toronto raptors', 'raptors', 'aaron gordon', 'campeonato de enterradas', 'siakam', 'lowry', 'enterradas', 'dunks']",Orlando Magic x Toronto Raptors - NBA AO VIVO,125691,,43,14,"NBA AO VIVO E COM IMAGENS PRA FECHAR O DOMINGO? Só aqui no canal da NBA Brasil! E dessa vez, um jogão envolvendo o Toronto Raptors e o Orlando Magic, com uma transmissão liberada e sem intervalos!

Toda semana, você poderá acompanhar os melhores jogadores, times e partidas da NBA ao vivo. Com convidados especiais, matérias exclusivas e muito mais! Não se esqueça de dar like, compartilhar, se inscrever e apertar o sininho para receber todas as notificações do canal.",UCsiCOcr5SZAWlJMfcw9P__w,https://youtu.be/Gm5XZrbFcdQ,https://i.ytimg.com/vi/Gm5XZrbFcdQ/mqdefault.jpg,10,,1,BR,Sports
23,2021-02-01T00:00:00Z,2021-02-01T10:00:00Z,17,Ligue 1 Uber Eats Official,"['FC LORIENT PARIS SG', 'Lorient Paris', 'highlights FC LORIENT PARIS SAINT-GERMAIN', 'highlights FC LORIENT PARIS SG', 'highlights Lorient Paris', 'FC LORIENT', 'Lorient', 'highlights', 'Goals', 'Goal', 'ligue 1', 'Ligue 1 Uber Eats', 'league 1', 'L1', 'football', 'foot', 'soccer', 'french league', 'french', 'France', 'day', 'match day', 'sp:ty=high', 'sp:dt=2021-01-31T15:00:00Z', 'sp:vl=en-GB', 'sp:st=soccer', 'sp:li=france', 'sp:ti:home=FC LORIENT', 'sp:ti:away=PARIS SG']",FC LORIENT - PARIS SAINT-GERMAIN (3 - 2) - Highlights - (FCL - PSG) / 2020-2021,178666,,120,266,"FC LORIENT vs PARIS SAINT-GERMAIN Highlights (3 - 2) in video. 

Ligue 1 Uber Eats - Season 2020/2021 - Week 22 STADE YVES ALLAINMAT - Sunday 31 January 2021

Goals : Laurent ABERGEL (36' - FC LORIENT) /  NEYMAR JR (45' pen - PARIS SAINT-GERMAIN) /  NEYMAR JR (58' pen - PARIS SAINT-GERMAIN) / Yoane WISSA (80' - FC LORIENT) / Terem Igobor MOFFI (90' +1 - FC LORIENT) 

FC LORIENT Team line-up : 21 - Jérémy MOREL /1 - Matthieu DREYER /23 - Thomas MONCONDUIT /6 - Laurent ABERGEL (c) /28 - Armand LAURIENTE /10 - Enzo LE FEE /17 - Houboulang MENDES /14 - Jerome HERGAULT /15 - Julien LAPORTE /27 - Adrian GRBIC /2 - Andreaw GRAVILLON 

PARIS SAINT-GERMAIN Team line-up : 20 - Layvin KURZAWA /3 - Presnel KIMPEMBE (c) /7 - Kylian MBAPPE /11 - Angel DI MARIA /10 -  NEYMAR JR /4 - Thilo KEHRER /8 - Leandro PAREDES /16 - Sergio RICO /9 - Mauro ICARDI /24 - Alessandro FLORENZI /15 - Danilo Luis Helio PEREIRA 

Subscribe to the channel YoutubeSubscribe : https://www.youtube.com/subscription_center?add_user=ligue1official
Follow us on Instagram : https://instagram.com/ligue1ubereats/ 
Follow us on Twitter : https://twitter.com/Ligue1UberEats
Follow us on Facebook : https://fb.com/Ligue1UberEats
Follow us on Ligue1.fr : https://www.ligue1.fr
""",UC58LMAlfwtGRNR6Xpd4DlSA,https://youtu.be/o8gGBfwRaLY,https://i.ytimg.com/vi/o8gGBfwRaLY/mqdefault.jpg,10,en,1,BR,Sports
24,2021-01-31T21:36:42Z,2021-02-01T10:00:00Z,17,BAROLO VÍDEOS,"['#spfc', '#tricolor', '#foraleco', '#saopaulo', '#morumbi', '#blogdobarolo', '#barolo', '#futebol', '#tricolordomorumbi']",ATLÉTICO GO 2X1 SÃO PAULO - ANÁLISE E NOTAS,243722,,312,4525,"Mais uma derrota.
Mais um vexame.
Mais uma vergonha.
Mas não é possível que dessa vez não vá acontecer nada...
NÃO É POSSÍLVEL!
Espero que tenha sido o capítulo final de mais uma temporada de fila.
Porque não dá pra acreditarl que amanhã os ""heróis"" terão folga e esse fracassado deste treinador siga no comando do time.
No vídeo tem a análise de mais essa aberração dos ""Curingas do Diniz.""
Comente, deixe seu like se gostar e se inscreva no canal.

Contato Barolo: rbarolo@hotmail.com 

FACE E INSTA : barolovideos 
TWITTER: @rbarolo @blogdobarolo 

CANAL BOTEKO DO BAROLO:
https://www.youtube.com/channel/UCukV​​​...

CANAL RESENHA TRICOLOR: 
https://www.youtube.com/channel/UCOgL​​​...",UC0GUaQ6lVzvu0FWklbsKFhg,https://youtu.be/9fKhTJVXrWg,https://i.ytimg.com/vi/9fKhTJVXrWg/mqdefault.jpg,10,pt-BR,1,BR,Sports
25,2021-01-31T21:28:46Z,2021-02-01T10:00:00Z,17,ge,"['esporte', 'esportes', 'ge', 'ge.globo', 'globo esporte', 'globo', 'globoesporte.com', 'sportv', 'futebol', 'canal do ge', 'Atlético-GO', 'Atlético GO', 'Atlético goianiense', 'ACG futebol', 'Atlético go', 'Atlético go fc', 'atlético', 'atletico', 'São Paulo', 'Tricolor Paulista', 'São Paulo fc', 'SP futebol', 'SPFC', 'Melhores momentos', 'MM', 'gol', 'é gol', 'futebol nacional', 'lances', 'times de futebol', 'gols', 'Campeonato Brasileiro', 'Brasileirão', 'Brasileirão 2020', 'Brasileirao', 'nacional', 'Vitória', 'vitória', 'empate', 'derrota', 'defesa', 'trave', 'fora', 'para fora', 'VAR']",ATLÉTICO-GO 2 X 1 SÃO PAULO | MELHORES MOMENTOS | 33ª RODADA BRASILEIRÃO 2020 | ge.globo,354254,,328,1686,"São Paulo perde para o Atlético-GO, piora a crise e se afasta da luta pelo título. Tricolor chega a sete partidas seguidas sem vitória – seis delas no Brasileirão; Dragão ganha a terceira consecutiva. Natanael e Vitor marcaram para os donos da casa, e Reinaldo fez para os visitantes.

Assista os melhores momentos completos com mais replays em ge.globo:
https://globoesporte.globo.com/go/futebol/brasileirao-serie-a/jogo/31-01-2021/atletico-go-sao-paulo.ghtml

Veja como ficou a tabela: https://globoesporte.globo.com/futebol/brasileirao-serie-a/

#Atlético-GO #SãoPaulo #Brasileirão
______________________________________
✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk

👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco 😎⚽ 

🌟 Playlists pra você maratonar 🌟 

► Melhores Momentos do Brasileirão:  https://cutt.ly/NfHk9TS
► Melhores Copa do Brasil: https://cutt.ly/LfHk3Di
► Gols Série B: https://cutt.ly/LfHk84c
► Bola Quadrada:  https://cutt.ly/IfHk7ra 
► BMFC: https://cutt.ly/gfHk5bH
►Humor no GE: https://cutt.ly/HfHk6SY

✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri
______________________________________  

No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO!
Tem gols e melhores momentos narrados, games e muita resenha. 
E não é só isso 😮😮 
Em breve, mais novidades para vocês  😎🤙",UCgCKagVhzGnZcuP9bSMgMCg,https://youtu.be/Mj9vI1fdvoU,https://i.ytimg.com/vi/Mj9vI1fdvoU/mqdefault.jpg,10,,1,BR,Sports
26,2021-01-31T14:57:54Z,2021-02-01T10:00:00Z,17,Fla Nação VVP,"['flamengo', 'flamengo ao vivo', 'jorge jesus', 'jorge jesus no flamengo', 'flamengo futebol', 'flamengo demite rogério ceni', 'felipão no flamengo', 'luxemburgo no flamengo', 'renato gaúcho', 'renato gaúcho no flamengo', 'são paulo', 'palmeiras', 'santos', 'flamengo contrata marinho', 'hulk', 'atlético', 'sbt', 'sky', 'vivo', 'noticias do flamengo', 'marinho no flamengo', 'reforço do flamengo', 'fla noticias', 'fla', 'mengo', 'mengão', 'campeonato carioca', 'treinador do flamengo', 'técnico do flamengo', 'flamengo contrata treinador']",JORGE JESUS DE VOLTA AO FLAMENGO! MARINHO REFORÇA O FLA EM 2021?,110794,,170,1127,"INSCREVA-SE NO NOSSO CANAL RESENHA RUBRO-NEGRA: http://bit.ly/FlaNaçãoVVP2

Whatsapp: (31) 98613-8778
👍 Fanpage: https://www.facebook.com/Flanacaovvp
💻 Visite nosso SITE: https://www.portalvvp.com/
📷 Instagram: https://www.instagram.com/Flanacaovvp
🐤 Twitter: https://twitter.co-m/Flanacaovvp


#Flamengo #CRF",UCTZkblFI5oLu1mNQgxCzP_g,https://youtu.be/kTLO5WHwR1M,https://i.ytimg.com/vi/kTLO5WHwR1M/mqdefault.jpg,10,zxx,1,BR,Sports
27,2021-01-31T01:34:33Z,2021-02-01T10:00:00Z,17,Energia 97 FM,,"EMOCIONANTE DECLARAÇÃO DE DOMENICO, PÓS FINAL DA LIBERTADORES!",133083,,122,430,"Corte emocionante da declaração do Domenico... deixem seus comentários.

#Palmeiras #Santos #EnergiaEmCampo 


INSCREVA-SE NO CANAL: http://youtube.com/energia97

ENERGIA 97 FM LIVE
• http://youtube.com/energia97fmlive

FACEBOOK
• http://fb.com/energia97fm

INSTAGRAM
• http://instagram.com/energia97fm
• http://instagram.com/estadio97

TWITTER
• http://twitter.com/energia97fm
• http://twitter.com/estadio97

SITE
• http://97fm.com.br


#palmeirasxsantos #porco #peixe #verdão #meninosdavila #libertadores #taçalibertadores #muitomaisfutebol #aovivo",UCIkAO7iHS6R9AtcABE9MdRQ,https://youtu.be/wppAFiH5HhY,https://i.ytimg.com/vi/wppAFiH5HhY/mqdefault.jpg,10,,1,BR,Sports
28,2021-01-30T22:11:26Z,2021-02-01T10:00:00Z,17,Jovem Pan Esportes,"['esporte em discussão', 'jovem pan esportes', 'palmeiras', 'santos', 'palmeiras e santos', 'palmeiras x santos', 'santos e palmeiras', 'santos x palmeiras', 'palmeiras campeão', 'final da libertadores', 'libertadores', 'gols', 'melhores momentos', 'jogo do palmeiras ao vivo', 'palmeiras x santos ao vivo', 'santos x palmeiras ao vivo', 'palmeiras ao vivo', 'santos ao vivo', 'vampeta', 'reações', 'nilson cesar', 'react', 'vampeta reagindo', 'narração nilson cesar', 'gol palmeiras', 'gol breno lopes', 'palmeiras campeão da libertadores']",DE ARREPIAR! OLHA como Nilson Cesar e Vampeta REAGIRAM ao Palmeiras CAMPEÃO DA LIBERTADORES!,533019,,365,2098,"Palmeiras x Santos: veja a narração de Nilson Cesar e as reações de Vampeta ao gol de Breno Lopes e o título do Verdão na grande final da Libertadores. Essa é a Jovem Pan Esportes. 

Link do vídeo: https://youtu.be/abtrfPoRZjM

#JovemPan #FimDeJogo 

Baixe a Panflix: https://www.panflix.com.br/

Inscreva-se no nosso canal:
http://www.youtube.com/jovempanesportes

Entre no nosso site:
http://jovempan.com.br/esportes

Facebook:
https://www.facebook.com/JovemPanEsportes

Siga no Twitter:
https://twitter.com/JovemPanEsporte

Instagram:
https://www.instagram.com/jovempanesportes",UCv-Nx8pSfG_LxbViMz14RWQ,https://youtu.be/abtrfPoRZjM,https://i.ytimg.com/vi/abtrfPoRZjM/mqdefault.jpg,10,pt,1,BR,Sports
