,published_date,trending_date,category_id,channel_title,tags,video_title,views,likes,dislikes,comments,description,channel_id,link,thumbnail,hour_trending,video_lang,count,country,category_title
10,2021-02-01T09:00:02Z,2021-02-01T20:00:00Z,20,Brawl Stars,"['brawl stars', 'mobile game', 'mobile strategy game', 'mobile rpg', 'mobile battle royale', 'battle royale', 'supercell game']",Brawl Stars Animation: Season 5 - The #StarrForce,1451096,146634,1814,5648,"Download NOW!! ►► https://supr.cl/playbrawl
Be a BRAWLER! Subscribe! ►► https://supr.cl/subscribe

Fast-paced 3v3 multiplayer and battle royale made for mobile! Play with friends or solo across a variety of game modes in under three minutes.

Unlock and upgrade dozens of Brawlers with powerful Super abilities, Star Powers and Gadgets! Collect unique skins to stand out and show off. Battle in a variety of mysterious locations within the Brawliverse!

BATTLE IN MULTIPLE GAME MODES
- Gem Grab (3v3): Team up and out-strategize the opposing team. Collect and hold 10 gems to win, but get fragged and lose your gems.
- Showdown (Solo/Duo): A battle royale style fight for survival. Collect power ups for your Brawler. Grab a friend or play solo - be the last Brawler standing in the rowdiest battle royale yet. Winner take all!
- Brawl Ball (3v3): It's a whole new Brawl game! Show off your soccer/football skills and score two goals before the other team. There are no red cards here.
- Bounty (3v3): Take out opponents to earn stars, but don’t let them pick you off. The squad with the most stars wins the match!
- Heist (3v3): Protect your team’s safe and try to crack open your opponents’. Navigate the map to sneak, blast and blow your way clear to the enemies treasure.
- Special Events: Limited time special PvE and PvP game modes.
- Championship Challenge: Join Brawl Stars' esports scene with in-game qualifiers!

UNLOCK AND UPGRADE BRAWLERS
Collect and upgrade a variety of Brawlers with powerful Super abilities, Star Powers and Gadgets! Level them up and collect unique skins.

BRAWL PASS
Complete quests, open Brawl Boxes, earn Gems, pins and an exclusive Brawl Pass skin! Fresh content every season.

BECOME THE STAR PLAYER
Climb the local and regional leaderboards to prove you’re the greatest Brawler of them all!

CONSTANTLY EVOLVING
Look out for new Brawlers, skins, maps, special events and games modes in the future.

PLEASE NOTE! Brawl Stars is free to download and play, however, some game items can also be purchased for real money. If you don't want to use this feature, please disable in-app purchases in your device's settings. Also, under our Terms of Service and Privacy Policy, you must be at least 9 years of age to play or download Brawl Stars.

Features:
- Team up for real-time 3v3 battles against players from across the world
- A fast-paced multiplayer battle royale mode made for mobile
- Unlock and collect new, powerful Brawlers - each with a signature attack and Super ability
- New events and game modes daily
- Battle solo or with friends
- Climb to the top of the leaderboards in global and local rankings 
- Join or start your own Club with fellow players to share tips and battle together
- Customize Brawlers with unlockable skins
- Player-designed maps offer challenging new terrain to master

From the makers of Clash of Clans, Clash Royale and Boom Beach!

Support:
Contact us in-game via Settings, Help and Support — or visit http://supercell.helpshift.com/a/brawl-stars/

Privacy Policy:
http://supercell.com/en/privacy-policy/

Terms of Service:
http://supercell.com/en/terms-of-service/

Parent's Guide:
http://supercell.com/en/parents/

???:
https://www.youtube.com/wkbrl",UCooVYzDxdwTtGYAkcPmOgOw,https://youtu.be/AWhGvGlwkrU,https://i.ytimg.com/vi/AWhGvGlwkrU/mqdefault.jpg,20,en,1,BR,Gaming
11,2021-02-01T08:00:05Z,2021-02-01T20:00:00Z,20,Clash of Clans,"['clash of clans', 'COC', 'Clash of Clans Gameplay', 'Clash of Clans Strategy', 'Clash of Clans Animation', 'Clash of Clans Commercial', 'Clash of Clans Attacks', 'Clash of Clans Town Hall', 'Hog Rider', 'PEKKA', 'Clan Wars', 'season challenges', 'clan war leagues', 'clash on', 'clan game', 'clan games', 'rogue queen', 'archer queen skin', 'archer queen', 'gold pass', 'book of heroes']",Rogue Queen Takes It All (Clash Of Clans Season Challenges),1987198,50760,1464,1817,"It's an all new season of Season Challenges and Gold Pass full of exciting tasks, rewards, and perks! The all new Rogue Queen Hero Skin awaits you! 


Follow us on our Socials!
Twitter ► https://twitter.com/ClashofClans/
Instagram ►https://www.instagram.com/clashofclans 
Facebook ►https://www.facebook.com/ClashofClans 

Attack. Defend. Strategize. Download for free for mobile devices. http://supr.cl/ThisArmy

From rage-­filled Barbarians with glorious mustaches to pyromaniac wizards, raise your own army and lead your clan to victory! Build your village to fend off raiders, battle against millions of players worldwide, and forge a powerful clan with others to destroy enemy clans.
PLEASE NOTE! Clash of Clans is free to download and play, however some game items can also be purchased for real money 

Also, under our Terms of Service and Privacy Policy, you must be at least 13 years of age to play or download Clash of Clans.
A network connection is also required.

FEATURES
- Build your village into an unbeatable fortress 
- Raise your own army of Barbarians, Archers, Hog Riders, Wizards, Dragons and other mighty fighters
- Battle with players worldwide and take their Trophies
- Join together with other players to form the ultimate Clan
- Fight against rival Clans in epic Clan Wars 
- Build 18 unique units with multiple levels of upgrades
- Discover your favorite attacking army from countless combinations of troops, spells, Heroes and Clan reinforcements 
- Defend your village with a multitude of Cannons, Towers, Mortars, Bombs, Traps and Walls
- Fight against the Goblin King in a campaign through the realm

Chief, are you having problems? Visit http://supercell.helpshift.com/a/clas...

Privacy Policy:
http://www.supercell.net/privacy-policy/

Terms of Service:
http://www.supercell.net/terms-of-ser...

Parent’s Guide:
http://www.supercell.net/parents

#clashofclans #seasonchallenges",UCD1Em4q90ZUK2R5HKesszJg,https://youtu.be/itP2S-9ymyg,https://i.ytimg.com/vi/itP2S-9ymyg/mqdefault.jpg,20,en,1,BR,Gaming
12,2021-01-31T22:30:01Z,2021-02-01T20:00:00Z,20,BlackoutZ,"['dicas fortnite', 'como jogar fortnite', 'como construir rapido fortnite', 'como vencer fortnite', 'highlights fortnite', 'melhores jogadores br fortnite', 'como ganhar fortnite', 'fortnite', 'fortnite battle royale', 'blackoutz fortnite', 'tfue brasileiro', 'blackoutz', 'hack', 'recorde']",COMPREI UM PC DE 15 MIL REAIS PRO MEU AMIGO!,256369,56576,254,1843,"🚨 Me apoie na loja do Fortnite usando o code: BLACKOUTZ ❗

Redes sociais do floow
Twitter: https://twitter.com/floowzinx
Twitch: http://twitch.tv/floowzinx
Youtube: https://www.youtube.com/channel/UCYldlOetdCHsBWPqQ04koCw

👉🏻 Teste ExtiLag por 03 dias grátis acessando o link: http://exitl.ag/blxckoutz
👊🏻 Assine ExitLag e tenha 20% de desconto na primeira compra usando o cupom: BLACKOUTZ

🔔 Inscreva-se no canal e ative o sininho para não perder os vídeos! 🔔
https://youtube.com/Ondercore

🟣 Me assista em live: https://www.twitch.tv/blxckoutz

📌 Me siga nas redes sociais:
Twitter: https://twitter.com/blxckoutz
Instagram: https://www.instagram.com/patrickblackoutz/
Tiktok: https://www.tiktok.com/@patrickblackoutz
Discord: https://discord.gg/Hn6rcKq

🎥 Editor - @batygg

✉️ Contato: blackoutz@cloud9.gg",UCltmTYqOHriItyMXg8f0anQ,https://youtu.be/6m5y7Y_sEv4,https://i.ytimg.com/vi/6m5y7Y_sEv4/mqdefault.jpg,20,pt,1,BR,Gaming
13,2021-01-31T21:10:05Z,2021-02-01T20:00:00Z,20,LoL eSports BR,"['CBLOL 2021', 'CBLOL 2021 1ª Etapa', 'CBLOL', 'Campeonato Brasileiro de League of Legends', 'Riot Games', 'LoLEsports', 'LoL', 'League of Legends', 'Transmissão CBLOL 2021', 'CBLOL 2021 ao vivo', 'Ao Vivo', 'assistir CBLOL 2021', 'CBLOL 2021 português', 'paiN Gaming', 'PNG', 'LOUD', 'LLL', 'RENSGA', 'RNS', 'FURIA', 'FUR', 'KaBuM! Esports', 'KBM', 'RED Kalunga', 'RED', 'INTZ', 'ITZ', 'Cruzeiro eSports', 'CRZ', 'Flamengo Esports', 'FLA', 'VORAX', 'VRX']",CBLOL 2021: 1ª Etapa - Fase de Pontos - Md1 | Semana 3 - Rodada 6,709718,27902,480,77,"CBLOL 2021: 1ª Etapa acontece de 16 de Janeiro a 18 de Abril com transmissões AO VIVO no YouTube e na Twitch de LoL Esports BR às 13h (Horário de Brasília).

Curtiu? Inscreva-se no canal de LoL Esports Brasil: http://bit.ly/LoLeSportsBR

Acompanhe a cobertura completa da 1ª Etapa do CBLOL 2021 em: https://lolesports.com/
Confira nossa agenda: http://bit.ly/CBLOL2021_1Etapa

Fase de Pontos - Md1 | Semana 3 - Rodada 6  
  
Jogo 1 - 13h: Flamengo Esports (FLA) x paiN Gaming (PNG)
Jogo 2 - 14h: RED Kalunga (RED) x RENSGA (RNS)
Jogo 3 - 15h: INTZ (ITZ) x FURIA (FUR)
Jogo 4 - 16h: KaBuM! Esports (KBM) x VORAX (VRX)
Jogo 5 - 17h: Cruzeiro eSports (CRZ) x LOUD (LLL)",UC48rkTlXjRd6pnqqBkdV0Mw,https://youtu.be/7zZchSf23NA,https://i.ytimg.com/vi/7zZchSf23NA/mqdefault.jpg,20,pt,1,BR,Gaming
14,2021-02-01T00:33:02Z,2021-02-01T20:00:00Z,20,NFA CHANNEL,"['liga nfa', 'nfa', 'liga', 'free fire', 'garena', 'lbff', 'copa ff', 'liga brasileira', 'pro player', 'campeonato', 'torneio', 'ss', 'bdl', 'b4', 'los grandes', 'lgd', 'loud', 'loudgg', 'laude', 'pain', 'faz o p', 'god', 'god esports', 'deuses', 'kof', 'anarchysons', 'intz', 'fsk', 'forsaken', 'samuca', 'ale', 'el', 'gato', 'piu', 'piuzinho', 'thurzin', 'maellen', 'booyah', 'voltan', 'codiguin', 'cerol', 'bak', 'coreano', 'jordan', 'racha', 'price', 'elton', 'eltin', 'huntergod', 'wins', 'hudson', 'nobru', 'tv', 'ygorx', 'dantes', 'since', 'sharin', 'will', 'bradook', 'kronos', 'ggeasy', 'babi', 'coringa', 'victor', 'levelup', 'buxexa', 'crusherfooxi', 'esports', 'blak', 'blakn444']",FREE FIRE - NFA LEGENDS SEASON 2 DIA 7 - #NFAPRESENCIAL,195725,21430,234,15,"Hoje é dia de NFA Legends! Reunindo as maiores estrelas do Free Fire do Brasil para se enfrentarem no maior campeonato não oficial de Free Fire do mundo! Estão ansiosos para a final? Porque ela será PRESENCIAL! Bora que o coração chega até a bater! COOOOOOOOOOOMEÇOU! AI PAPAI!

CRONOGRAMA DE LIVES:
Terça-feira 14:00h
Quarta-feira 14:00h
Quinta-feira 14:00h
Sábado 18:00h
Domingo 18:00h
Já se inscreve no canal e liga as notificações, porque a NFA está vindo com tudo em 2021!

Sigam a NFA nas redes sociais!
BOOYAH!: NFA
Instagram: @liga.nfa
Twitter: @liganfa
YouTube: NFA CHANNEL

Sigam as redes sociais dos nossos apresentadores!
Samuca: @jogasamuca
Cabelo: @cabelogamer
Luísa: @aluisasaro
Nanda: @nandabellissimo
Digo: @digolagames",UCIVnGR9XPef8boJWJHfQAiA,https://youtu.be/qP8gScuuiJ8,https://i.ytimg.com/vi/qP8gScuuiJ8/mqdefault.jpg,20,pt,1,BR,Gaming
15,2021-01-31T23:15:09Z,2021-02-01T20:00:00Z,17,TV Palmeiras/FAM,"['palmeiras', 'tv palmeiras', 'sociedade esportiva palmeiras', 'gols do palmeiras', 'bastidores do palmeiras']",FESTA DO VESTIÁRIO | PALMEIRAS BICAMPEÃO DA LIBERTADORES,494338,63404,482,2508,"---------
É fundamental que você SE INSCREVA na TV PALMEIRAS, CURTA cada vídeo e ATIVE o SINO de NOTIFICAÇÕES : http://bit.ly/TVPalmeiras
-----------
Siga o Verdão nas redes sociais! 
Facebook: http://facebook.com/Palmeiras
Instagram: http://Instagram.com/Palmeiras
Twitter: https://twitter.com/Palmeiras
------------
Clique e assine agora mesmo o Esporte Interativo Plus
https://bit.ly/2Iruc3c
-------------
#palmeiras #tvpalmeiras #verdão",UCBKc-rPDivvwFiWdG-81wxw,https://youtu.be/ULqPKN1AIrA,https://i.ytimg.com/vi/ULqPKN1AIrA/mqdefault.jpg,20,pt,1,BR,Sports
16,2021-02-01T12:03:46Z,2021-02-01T20:00:00Z,17,Aqui é Parmera,"['Mundial', 'Palmeiras', 'Parmera', 'Aqui é Parmera', 'Libertadores', 'Conmebol', 'Fifa', 'Copa do Brasil', 'Futebol', 'Final', 'TV Palmeiras', 'Canal do Palmeiras', 'Mancha Verde']",💣 ATENÇÃO: FIFA RECONHECE MUNDIAL DO PALMEIRAS E RIVAIS ENDOIDAM | MUDANÇA NA COPA DO BRASIL AGRADA,136007,13823,197,673,"- INSCREVA-SE NO CANAL!
- Deixe seu LIKE e compartilhe se gostou

➤ QUER AJUDAR O CANAL? SEJA MEMBRO OFICIAL: https://www.youtube.com/channel/UC33_2ijXgtOO7gg8z3uuVGg/join
E PARTICIPE DO GRUPO VIP DE MEMBROS!


Redes Sociais:
✔ Instagram: @AquiEhParmera / @oFabinho
✔ Twitter: @AquiEhParmera
✔ Facebook: /AquiEhParmera

➤ Contato:
FabinhoVats@gmail.com",UC33_2ijXgtOO7gg8z3uuVGg,https://youtu.be/XGBQB0CSebg,https://i.ytimg.com/vi/XGBQB0CSebg/mqdefault.jpg,20,pt,1,BR,Sports
17,2021-02-01T15:16:51Z,2021-02-01T20:00:00Z,17,De Placa,"['de placa', 'esporte interativo', 'tnt sports', 'de placa ao vivo', 'Palmeiras', 'Palmeiras Bicampeão Libertadores', 'Palmeiras campeão Libertadores', 'Palmeiras 1x0 Santos', 'Palmeiras Mundial de Clubes', 'Palmeiras x Bayern de Munique', 'São Paulo', 'Atlético-GO 2x1 São Paulo', 'demissão fernando diniz', 'Crise São Paulo', 'Inter', 'Inter líder Brasileirão', 'Internacional 2x1 Bragantino', 'Breno Lopes', 'palmeiras campeão', 'fora diniz', 'festa palmeiras', 'palmeiras x santos', 'palmeiras 1x0 santos', 'abel ferreira']",PALMEIRAS BICAMPEÃO da LIBERTADORES; INTER VENCE MAIS UMA; CRISE no SÃO PAULO | De Placa (01/02/21),80571,5628,175,79,"No #DePlaca de hoje vamos falar muito sobre a conquista do Palmeiras da Libertadores da América. De olho no Mundial, essa é a edição em que existe a maior diferença entre o time europeu para os demais? O Internacional venceu mais uma e disparou na liderança da competição. Já o São Paulo foi derrotado mais uma vez e agora está a sete pontos atrás do primeiro colocado. Isso e muito mais. Vem com a gente!

Se inscreva no canal para não perder nenhum De Placa! De segunda a sexta, 10h30, com o melhor debate esportivo do Youtube!

Assista aos jogos da Champions League, Brasileirão, Campeonato Italiano e Nations League ao vivo pelo Estádio TNT Sports! Acesse o link: https://bit.ly/35zfrbf

Acesse o portal da TNT Sports: http://www.tntsports.com.br/",UCdkhkda5VQPbKSzx03HohMw,https://youtu.be/rum9L9FeYUY,https://i.ytimg.com/vi/rum9L9FeYUY/mqdefault.jpg,20,pt,1,BR,Sports
18,2021-01-31T22:53:34Z,2021-02-01T20:00:00Z,17,LaLiga Santander,"['liga', 'laliga', 'laliga santander', 'football', 'resumen', 'goles', 'highlights', 'goal', 'gol', 'sp:dt=2021-01-31T20:00:00Z', 'sp:ti:home=fcb', 'sp:ti:away=ath', 'sp:ty=high', 'sp:or=2', 'sp:li=liga', 'sp:vl=en', 'Messi', 'Griezmann', 'Dembele', 'Pedri', 'Frenkie de Jong', 'Pjanic', 'Mingueza', 'Jordi Alba', 'Umtiti', 'Araujo', 'ter Stegen', 'Lenglet', 'Sergi Roberto', 'Braithwaite', 'Raul Garcia', 'Iñaki Williams', 'Muniain', 'de Marcos', 'Unai Vencedor', 'Dani Garcia', 'Yuri Berchiche', 'Iñigo Martinez', 'Yeray', 'Capa', 'Unai Simon', 'Vesga', 'Lekue', 'Villalibre', 'Berenguer']",Highlights FC Barcelona vs Athletic Club (2-1),1225304,15800,417,618,"Lionel Messi and Antoine Griezmann seal the victory for FC Barcelona against Athletic Club #BarçaAthletic Matchday 21 LaLiga Santander 2020/2021

Suscríbete al canal oficial de LaLiga Santander en HD http://goo.gl/Cp0tC
Subscribe to the Official Channel of LaLiga in High Definition http://goo.gl/Cp0tC

LaLiga Santander on YouTube: http://goo.gl/Cp0tC
LaCopa on YouTube: http://bit.ly/1P4ZriP
LaLiga SmartBank on YouTube: http://bit.ly/1OvSXbi
Facebook: https://www.facebook.com/laliga
Twitter: https://twitter.com/LaLiga
Instagram: https://instagram.com/laliga
Google+: http://goo.gl/46Py9",UCTv-XvfzLX3i4IGWAm4sbmA,https://youtu.be/aZDxGAtnrvE,https://i.ytimg.com/vi/aZDxGAtnrvE/mqdefault.jpg,20,es,1,BR,Sports
19,2021-01-31T00:22:55Z,2021-02-01T20:00:00Z,17,CONMEBOL Libertadores,"['conmebol libertadores', 'libertadores', 'liberta', 'copa libertadores', 'gols', 'goles', 'goals', 'golaços', 'highlights', 'resumen', 'melhores momentos', 'futebol', 'fútbol', 'soccer']",Do gol de Breno Lopes ao apito final: Palmeiras campeão da Libertadores 2020,1032575,30792,1302,2640,"Do gol de Breno Lopes ao apito final! A emoção dos últimos minutos! É para festejar! É o #Palmeiras bicampeão da CONMEBOL #Libertadores! A #GloriaEterna é do Verdão!

Inscreva-se no canal oficial da CONMEBOL Libertadores para ter acesso ao melhor conteúdo: https://bit.ly/2mRGAD6

Encontre todas as informações da competição no nosso site oficial:  https://www.copalibertadores.com/

Siga-nos nas redes sociais:

Twitter: https://twitter.com/libertadoresbr
Instagram: https://instagram.com/libertadoresbr
Facebook: http://www.facebook.com/CopaLibertadores
TikTok: https://www.tiktok.com/@libertadores",UCyuLjFPzlkMSYJpIpY8M6qA,https://youtu.be/8YJwXozWtpU,https://i.ytimg.com/vi/8YJwXozWtpU/mqdefault.jpg,20,pt,1,BR,Sports
20,2021-01-31T22:14:20Z,2021-02-01T20:00:00Z,17,São Paulo FC,"['saopaulofctv', 'SPFC', 'tricolor', 'São Paulo', 'Morumbi', 'sao paulo', 'gols da rodada', 'spfctv', 'Made in Cotia', '#Madeincotia', 'Bastidores', 'Boletim de treino']",COLETIVA PÓS-JOGO DINIZ: ATLÉTICO-GO X SÃO PAULO | SPFCTV,120830,,,1603,"INSCREVA-SE no canal oficial São Paulo FC: http://goo.gl/mXCkhI

youtube.com/spfctv - Desde 2008 levando os bastidores do Tricolor aos torcedores!",UCX3zTAsEoZ61rQMYb_08Tow,https://youtu.be/U_9RK2Qr-wc,https://i.ytimg.com/vi/U_9RK2Qr-wc/mqdefault.jpg,20,pt,1,BR,Sports
21,2021-02-01T00:00:00Z,2021-02-01T20:00:00Z,17,Ligue 1 Uber Eats Official,"['FC LORIENT PARIS SG', 'Lorient Paris', 'highlights FC LORIENT PARIS SAINT-GERMAIN', 'highlights FC LORIENT PARIS SG', 'highlights Lorient Paris', 'FC LORIENT', 'Lorient', 'highlights', 'Goals', 'Goal', 'ligue 1', 'Ligue 1 Uber Eats', 'league 1', 'L1', 'football', 'foot', 'soccer', 'french league', 'french', 'France', 'day', 'match day', 'sp:ty=high', 'sp:dt=2021-01-31T15:00:00Z', 'sp:vl=en-GB', 'sp:st=soccer', 'sp:li=france', 'sp:ti:home=FC LORIENT', 'sp:ti:away=PARIS SG']",FC LORIENT - PARIS SAINT-GERMAIN (3 - 2) - Highlights - (FCL - PSG) / 2020-2021,275036,3579,171,308,"FC LORIENT vs PARIS SAINT-GERMAIN Highlights (3 - 2) in video. 

Ligue 1 Uber Eats - Season 2020/2021 - Week 22 STADE YVES ALLAINMAT - Sunday 31 January 2021

Goals : Laurent ABERGEL (36' - FC LORIENT) /  NEYMAR JR (45' pen - PARIS SAINT-GERMAIN) /  NEYMAR JR (58' pen - PARIS SAINT-GERMAIN) / Yoane WISSA (80' - FC LORIENT) / Terem Igobor MOFFI (90' +1 - FC LORIENT) 

FC LORIENT Team line-up : 21 - Jérémy MOREL /1 - Matthieu DREYER /23 - Thomas MONCONDUIT /6 - Laurent ABERGEL (c) /28 - Armand LAURIENTE /10 - Enzo LE FEE /17 - Houboulang MENDES /14 - Jerome HERGAULT /15 - Julien LAPORTE /27 - Adrian GRBIC /2 - Andreaw GRAVILLON 

PARIS SAINT-GERMAIN Team line-up : 20 - Layvin KURZAWA /3 - Presnel KIMPEMBE (c) /7 - Kylian MBAPPE /11 - Angel DI MARIA /10 -  NEYMAR JR /4 - Thilo KEHRER /8 - Leandro PAREDES /16 - Sergio RICO /9 - Mauro ICARDI /24 - Alessandro FLORENZI /15 - Danilo Luis Helio PEREIRA 

Subscribe to the channel YoutubeSubscribe : https://www.youtube.com/subscription_center?add_user=ligue1official
Follow us on Instagram : https://instagram.com/ligue1ubereats/ 
Follow us on Twitter : https://twitter.com/Ligue1UberEats
Follow us on Facebook : https://fb.com/Ligue1UberEats
Follow us on Ligue1.fr : https://www.ligue1.fr
""",UC58LMAlfwtGRNR6Xpd4DlSA,https://youtu.be/o8gGBfwRaLY,https://i.ytimg.com/vi/o8gGBfwRaLY/mqdefault.jpg,20,en,1,BR,Sports
22,2021-02-01T02:47:10Z,2021-02-01T20:00:00Z,17,NBA Brasil,"['nba', 'nba ao vivo', 'vivo', 'ao vivo', 'jogo', 'partida', 'link', 'nba brasil', 'bud', 'budweiser', 'transmissão', 'onde ver jogo da nba', 'como ver jogo nba', 'brasileiros na nba', 'como assistir a um jogo da nba', 'onde ver um jogo da nba', 'top 10', 'top', 'melhores jogadas', 'melhores lances', 'narracoes', 'melhores narracoes', 'narracoes mais engracadas', 'enterrada', 'ponte aérea', 'dunk', 'Caio Teixeira', 'rookies', 'orlando magic', 'magic', 'toronto raptors', 'raptors', 'aaron gordon', 'campeonato de enterradas', 'siakam', 'lowry', 'enterradas', 'dunks']",Orlando Magic x Toronto Raptors - NBA AO VIVO,134802,17403,55,18,"NBA AO VIVO E COM IMAGENS PRA FECHAR O DOMINGO? Só aqui no canal da NBA Brasil! E dessa vez, um jogão envolvendo o Toronto Raptors e o Orlando Magic, com uma transmissão liberada e sem intervalos!

Toda semana, você poderá acompanhar os melhores jogadores, times e partidas da NBA ao vivo. Com convidados especiais, matérias exclusivas e muito mais! Não se esqueça de dar like, compartilhar, se inscrever e apertar o sininho para receber todas as notificações do canal.",UCsiCOcr5SZAWlJMfcw9P__w,https://youtu.be/Gm5XZrbFcdQ,https://i.ytimg.com/vi/Gm5XZrbFcdQ/mqdefault.jpg,20,,1,BR,Sports
23,2021-01-31T21:36:42Z,2021-02-01T20:00:00Z,17,BAROLO VÍDEOS,"['#spfc', '#tricolor', '#foraleco', '#saopaulo', '#morumbi', '#blogdobarolo', '#barolo', '#futebol', '#tricolordomorumbi']",ATLÉTICO GO 2X1 SÃO PAULO - ANÁLISE E NOTAS,274159,30758,333,4615,"Mais uma derrota.
Mais um vexame.
Mais uma vergonha.
Mas não é possível que dessa vez não vá acontecer nada...
NÃO É POSSÍLVEL!
Espero que tenha sido o capítulo final de mais uma temporada de fila.
Porque não dá pra acreditarl que amanhã os ""heróis"" terão folga e esse fracassado deste treinador siga no comando do time.
No vídeo tem a análise de mais essa aberração dos ""Curingas do Diniz.""
Comente, deixe seu like se gostar e se inscreva no canal.

Contato Barolo: rbarolo@hotmail.com 

FACE E INSTA : barolovideos 
TWITTER: @rbarolo @blogdobarolo 

CANAL BOTEKO DO BAROLO:
https://www.youtube.com/channel/UCukV​​​...

CANAL RESENHA TRICOLOR: 
https://www.youtube.com/channel/UCOgL​​​...",UC0GUaQ6lVzvu0FWklbsKFhg,https://youtu.be/9fKhTJVXrWg,https://i.ytimg.com/vi/9fKhTJVXrWg/mqdefault.jpg,20,pt-BR,1,BR,Sports
24,2021-01-31T21:28:46Z,2021-02-01T20:00:00Z,17,ge,"['esporte', 'esportes', 'ge', 'ge.globo', 'globo esporte', 'globo', 'globoesporte.com', 'sportv', 'futebol', 'canal do ge', 'Atlético-GO', 'Atlético GO', 'Atlético goianiense', 'ACG futebol', 'Atlético go', 'Atlético go fc', 'atlético', 'atletico', 'São Paulo', 'Tricolor Paulista', 'São Paulo fc', 'SP futebol', 'SPFC', 'Melhores momentos', 'MM', 'gol', 'é gol', 'futebol nacional', 'lances', 'times de futebol', 'gols', 'Campeonato Brasileiro', 'Brasileirão', 'Brasileirão 2020', 'Brasileirao', 'nacional', 'Vitória', 'vitória', 'empate', 'derrota', 'defesa', 'trave', 'fora', 'para fora', 'VAR']",ATLÉTICO-GO 2 X 1 SÃO PAULO | MELHORES MOMENTOS | 33ª RODADA BRASILEIRÃO 2020 | ge.globo,424824,15107,369,1836,"São Paulo perde para o Atlético-GO, piora a crise e se afasta da luta pelo título. Tricolor chega a sete partidas seguidas sem vitória – seis delas no Brasileirão; Dragão ganha a terceira consecutiva. Natanael e Vitor marcaram para os donos da casa, e Reinaldo fez para os visitantes.

Assista os melhores momentos completos com mais replays em ge.globo:
https://globoesporte.globo.com/go/futebol/brasileirao-serie-a/jogo/31-01-2021/atletico-go-sao-paulo.ghtml

Veja como ficou a tabela: https://globoesporte.globo.com/futebol/brasileirao-serie-a/

#Atlético-GO #SãoPaulo #Brasileirão
______________________________________
✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk

👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco 😎⚽ 

🌟 Playlists pra você maratonar 🌟 

► Melhores Momentos do Brasileirão:  https://cutt.ly/NfHk9TS
► Melhores Copa do Brasil: https://cutt.ly/LfHk3Di
► Gols Série B: https://cutt.ly/LfHk84c
► Bola Quadrada:  https://cutt.ly/IfHk7ra 
► BMFC: https://cutt.ly/gfHk5bH
►Humor no GE: https://cutt.ly/HfHk6SY

✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri
______________________________________  

No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO!
Tem gols e melhores momentos narrados, games e muita resenha. 
E não é só isso 😮😮 
Em breve, mais novidades para vocês  😎🤙",UCgCKagVhzGnZcuP9bSMgMCg,https://youtu.be/Mj9vI1fdvoU,https://i.ytimg.com/vi/Mj9vI1fdvoU/mqdefault.jpg,20,,1,BR,Sports
25,2021-01-31T14:57:54Z,2021-02-01T20:00:00Z,17,Fla Nação VVP,"['flamengo', 'flamengo ao vivo', 'jorge jesus', 'jorge jesus no flamengo', 'flamengo futebol', 'flamengo demite rogério ceni', 'felipão no flamengo', 'luxemburgo no flamengo', 'renato gaúcho', 'renato gaúcho no flamengo', 'são paulo', 'palmeiras', 'santos', 'flamengo contrata marinho', 'hulk', 'atlético', 'sbt', 'sky', 'vivo', 'noticias do flamengo', 'marinho no flamengo', 'reforço do flamengo', 'fla noticias', 'fla', 'mengo', 'mengão', 'campeonato carioca', 'treinador do flamengo', 'técnico do flamengo', 'flamengo contrata treinador']",JORGE JESUS DE VOLTA AO FLAMENGO! MARINHO REFORÇA O FLA EM 2021?,120609,13608,196,1144,"INSCREVA-SE NO NOSSO CANAL RESENHA RUBRO-NEGRA: http://bit.ly/FlaNaçãoVVP2

Whatsapp: (31) 98613-8778
👍 Fanpage: https://www.facebook.com/Flanacaovvp
💻 Visite nosso SITE: https://www.portalvvp.com/
📷 Instagram: https://www.instagram.com/Flanacaovvp
🐤 Twitter: https://twitter.co-m/Flanacaovvp


#Flamengo #CRF",UCTZkblFI5oLu1mNQgxCzP_g,https://youtu.be/kTLO5WHwR1M,https://i.ytimg.com/vi/kTLO5WHwR1M/mqdefault.jpg,20,zxx,1,BR,Sports
